Key,Text,Tooltip,File
building_chains_encyclopedia_name_hv_subtown_shanyue,山越部落序列,True,hv_TEXT_building.loc.tsv
building_chains_encyclopedia_name_hv_subtown_wuhuan,東胡部落序列,True,hv_TEXT_building.loc.tsv
building_chains_encyclopedia_name_hv_subtown_xiongnu,匈奴部落序列,True,hv_TEXT_building.loc.tsv
building_chains_encyclopedia_name_hv_subtown_ytr,太平道序列,False,hv_TEXT_building.loc.tsv
building_chains_override_description_hv_subtown_confucius,賢師高徒匯聚之所。,True,hv_TEXT_building.loc.tsv
building_chains_override_description_hv_subtown_danyang,丹陽人以奮勇著稱。陶謙整備軍隊，訓練有素。,True,hv_TEXT_building.loc.tsv
building_chains_override_description_hv_subtown_garrison,巡守衛隊在此地域巡邏，騷擾敵軍。,True,hv_TEXT_building.loc.tsv
building_chains_override_description_hv_subtown_garrison_sun_jian,名門大家所擁有的莊園。,True,hv_TEXT_building.loc.tsv
building_chains_override_description_hv_subtown_han_small_farm,完善管理本地貨物，回收廢棄物品,True,hv_TEXT_building.loc.tsv
building_chains_override_description_hv_subtown_nanman,部落獵人可爲我方提供額外的食物。,True,hv_TEXT_building.loc.tsv
building_chains_override_description_hv_subtown_nanman_outpost,與南境蠻人交易的場所。,True,hv_TEXT_building.loc.tsv
building_chains_override_description_hv_subtown_qiang,這些部落不願歸順朝廷，但卻願意提供軍事援助。,True,hv_TEXT_building.loc.tsv
building_chains_override_description_hv_subtown_shanyue,這些部落不願歸順朝廷，但卻願意提供軍事援助。,True,hv_TEXT_building.loc.tsv
building_chains_override_description_hv_subtown_wuhuan,這些部落不願歸順朝廷，但卻願意提供軍事援助。,True,hv_TEXT_building.loc.tsv
building_chains_override_description_hv_subtown_xiongnu,這些部落不願歸順朝廷，但卻願意提供軍事援助。,True,hv_TEXT_building.loc.tsv
building_chains_override_description_hv_subtown_ytr,要開始一段新的征途，人們需要先熟悉路徑。,False,hv_TEXT_building.loc.tsv
building_culture_variants_name_hv_subtown_confucius_01,孔子學院,True,hv_TEXT_building.loc.tsv
building_culture_variants_name_hv_subtown_danyang_01,丹陽軍兵營,True,hv_TEXT_building.loc.tsv
building_culture_variants_name_hv_subtown_danyang_02,丹陽軍營寨,True,hv_TEXT_building.loc.tsv
building_culture_variants_name_hv_subtown_garrison_01,重門軍哨站,True,hv_TEXT_building.loc.tsv
building_culture_variants_name_hv_subtown_garrison_02,重門軍營地,True,hv_TEXT_building.loc.tsv
building_culture_variants_name_hv_subtown_garrison_sun_jian_01,士族庭院,True,hv_TEXT_building.loc.tsv
building_culture_variants_name_hv_subtown_garrison_sun_jian_02,士族田莊,True,hv_TEXT_building.loc.tsv
building_culture_variants_name_hv_subtown_nanman_outpost_01,南蠻市肆,True,hv_TEXT_building.loc.tsv
building_culture_variants_name_hv_subtown_nanman_shikar_01,狩獵區,True,hv_TEXT_building.loc.tsv
building_culture_variants_name_hv_subtown_qiang_00,羌人散戶,True,hv_TEXT_building.loc.tsv
building_culture_variants_name_hv_subtown_qiang_01,羌人聚落,True,hv_TEXT_building.loc.tsv
building_culture_variants_name_hv_subtown_qiang_02,羌人村莊,True,hv_TEXT_building.loc.tsv
building_culture_variants_name_hv_subtown_shanyue_00,山越營地,True,hv_TEXT_building.loc.tsv
building_culture_variants_name_hv_subtown_shanyue_01,山越聚落,True,hv_TEXT_building.loc.tsv
building_culture_variants_name_hv_subtown_shanyue_02,山越集鎮,True,hv_TEXT_building.loc.tsv
building_culture_variants_name_hv_subtown_small_farm_01,儲備站,True,hv_TEXT_building.loc.tsv
building_culture_variants_name_hv_subtown_small_farm_02,倉廩,True,hv_TEXT_building.loc.tsv
building_culture_variants_name_hv_subtown_small_farm_03,大型倉庫,True,hv_TEXT_building.loc.tsv
building_culture_variants_name_hv_subtown_wuhuan_00,東胡散戶,True,hv_TEXT_building.loc.tsv
building_culture_variants_name_hv_subtown_wuhuan_01,東胡聚落,True,hv_TEXT_building.loc.tsv
building_culture_variants_name_hv_subtown_wuhuan_02,東胡村莊,True,hv_TEXT_building.loc.tsv
building_culture_variants_name_hv_subtown_xiongnu_00,匈奴散戶,True,hv_TEXT_building.loc.tsv
building_culture_variants_name_hv_subtown_xiongnu_01,匈奴聚落,True,hv_TEXT_building.loc.tsv
building_culture_variants_name_hv_subtown_xiongnu_02,匈奴村莊,True,hv_TEXT_building.loc.tsv
building_culture_variants_name_hv_subtown_yellow_turban_synad_01,太平小廟,False,hv_TEXT_building.loc.tsv
building_culture_variants_name_hv_subtown_yellow_turban_synad_02,太平朝堂,False,hv_TEXT_building.loc.tsv
building_culture_variants_name_hv_subtown_yellow_turban_synad_03,太平聖殿,False,hv_TEXT_building.loc.tsv
building_description_texts_long_description_hv_subtown_confucius_01,長描述,True,hv_TEXT_building.loc.tsv
building_description_texts_long_description_hv_subtown_danyang_01,長描述,True,hv_TEXT_building.loc.tsv
building_description_texts_long_description_hv_subtown_danyang_02,長描述,True,hv_TEXT_building.loc.tsv
building_description_texts_long_description_hv_subtown_garrison_01,長描述,True,hv_TEXT_building.loc.tsv
building_description_texts_long_description_hv_subtown_garrison_02,長描述,True,hv_TEXT_building.loc.tsv
building_description_texts_long_description_hv_subtown_garrison_sun_jian_01,長描述,True,hv_TEXT_building.loc.tsv
building_description_texts_long_description_hv_subtown_garrison_sun_jian_02,長描述,True,hv_TEXT_building.loc.tsv
building_description_texts_long_description_hv_subtown_garrison_ytr_01,長描述,True,hv_TEXT_building.loc.tsv
building_description_texts_long_description_hv_subtown_garrison_ytr_02,長描述,True,hv_TEXT_building.loc.tsv
building_description_texts_long_description_hv_subtown_han_small_farm_01,長描述,True,hv_TEXT_building.loc.tsv
building_description_texts_long_description_hv_subtown_han_small_farm_02,長描述,True,hv_TEXT_building.loc.tsv
building_description_texts_long_description_hv_subtown_han_small_farm_03,長描述,True,hv_TEXT_building.loc.tsv
building_description_texts_long_description_hv_subtown_nanman_outpost_01,長描述,True,hv_TEXT_building.loc.tsv
building_description_texts_long_description_hv_subtown_nanman_shikar_01,長描述,True,hv_TEXT_building.loc.tsv
building_description_texts_long_description_hv_subtown_qiang_01,長描述,True,hv_TEXT_building.loc.tsv
building_description_texts_long_description_hv_subtown_qiang_02,長描述,True,hv_TEXT_building.loc.tsv
building_description_texts_long_description_hv_subtown_shanyue_01,山越部落與漢人習俗不同，他們並不習慣於居住在高屋建瓴的城鎮當中，而是習慣於住在帳篷裏。他們並不是遊牧民族，而是以農業爲生，過着田園牧歌一般的生活。\\n\\n帳篷既能滿足山越之民們的生活需求，也能讓他們有效地爲來自北部日益嚴重的入侵威脅作好準備。,True,hv_TEXT_building.loc.tsv
building_description_texts_long_description_hv_subtown_shanyue_02,江南一帶長久以來一直是山越之民的故鄉，他們對這片土地懷有深厚的感情。如今野心勃勃的諸侯們要蠶食他們祖輩所居之地，他們必須拿起武器，以奮戰保衛故土。\\n\\n山越之民比漢人更熟悉江南的丘陵地形，他們將自己的堡壘建立在羣山中最險要的地方。他們可以在遠離天災人禍的地方安居樂業。,True,hv_TEXT_building.loc.tsv
building_description_texts_long_description_hv_subtown_wuhuan_01,長描述,True,hv_TEXT_building.loc.tsv
building_description_texts_long_description_hv_subtown_wuhuan_02,長描述,True,hv_TEXT_building.loc.tsv
building_description_texts_long_description_hv_subtown_xiongnu_01,長描述,True,hv_TEXT_building.loc.tsv
building_description_texts_long_description_hv_subtown_xiongnu_02,長描述,True,hv_TEXT_building.loc.tsv
building_description_texts_long_description_hv_subtown_yellow_turban_synad_01,長描述,False,hv_TEXT_building.loc.tsv
building_description_texts_long_description_hv_subtown_yellow_turban_synad_02,長描述,False,hv_TEXT_building.loc.tsv
building_description_texts_long_description_hv_subtown_yellow_turban_synad_03,長描述,False,hv_TEXT_building.loc.tsv
building_description_texts_short_description_hv_subtown_confucius_01,短描述,True,hv_TEXT_building.loc.tsv
building_description_texts_short_description_hv_subtown_danyang_01,短描述,True,hv_TEXT_building.loc.tsv
building_description_texts_short_description_hv_subtown_danyang_02,短描述,True,hv_TEXT_building.loc.tsv
building_description_texts_short_description_hv_subtown_garrison_01,短描述,True,hv_TEXT_building.loc.tsv
building_description_texts_short_description_hv_subtown_garrison_02,短描述,True,hv_TEXT_building.loc.tsv
building_description_texts_short_description_hv_subtown_garrison_sun_jian_01,短描述,True,hv_TEXT_building.loc.tsv
building_description_texts_short_description_hv_subtown_garrison_sun_jian_02,短描述,True,hv_TEXT_building.loc.tsv
building_description_texts_short_description_hv_subtown_garrison_ytr_01,短描述,True,hv_TEXT_building.loc.tsv
building_description_texts_short_description_hv_subtown_garrison_ytr_02,短描述,True,hv_TEXT_building.loc.tsv
building_description_texts_short_description_hv_subtown_han_small_farm_01,短描述,True,hv_TEXT_building.loc.tsv
building_description_texts_short_description_hv_subtown_han_small_farm_02,短描述,True,hv_TEXT_building.loc.tsv
building_description_texts_short_description_hv_subtown_han_small_farm_03,短描述,True,hv_TEXT_building.loc.tsv
building_description_texts_short_description_hv_subtown_nanman_outpost_01,短描述,True,hv_TEXT_building.loc.tsv
building_description_texts_short_description_hv_subtown_nanman_shikar_01,短描述,True,hv_TEXT_building.loc.tsv
building_levels_settlement_ui_displays_tooltip_hv_settlement_panel_display_qiang,羌人部落序列,True,hv_TEXT_building.loc.tsv
building_levels_settlement_ui_displays_tooltip_hv_settlement_panel_display_shanyue,山越部落序列,True,hv_TEXT_building.loc.tsv
building_levels_settlement_ui_displays_tooltip_hv_settlement_panel_display_subtown,附加建築,True,hv_TEXT_building.loc.tsv
building_levels_settlement_ui_displays_tooltip_hv_settlement_panel_display_wuhuan,東胡部落序列,True,hv_TEXT_building.loc.tsv
building_levels_settlement_ui_displays_tooltip_hv_settlement_panel_display_xiongnu,匈奴部落序列,True,hv_TEXT_building.loc.tsv
building_short_description_texts_short_description_hv_subtown_qiang_01,短描述,True,hv_TEXT_building.loc.tsv
building_short_description_texts_short_description_hv_subtown_qiang_02,短描述,True,hv_TEXT_building.loc.tsv
building_short_description_texts_short_description_hv_subtown_shanyue_01,「此爲我祖輩所居之地，爾等無權強取豪奪！」,True,hv_TEXT_building.loc.tsv
building_short_description_texts_short_description_hv_subtown_shanyue_02,爲了過上太平的日子，越民不得不在其住處築起高牆。,True,hv_TEXT_building.loc.tsv
building_short_description_texts_short_description_hv_subtown_wuhuan_01,短描述,True,hv_TEXT_building.loc.tsv
building_short_description_texts_short_description_hv_subtown_wuhuan_02,短描述,True,hv_TEXT_building.loc.tsv
building_short_description_texts_short_description_hv_subtown_xiongnu_01,短描述,True,hv_TEXT_building.loc.tsv
building_short_description_texts_short_description_hv_subtown_xiongnu_02,短描述,True,hv_TEXT_building.loc.tsv
building_short_description_texts_short_description_hv_subtown_yellow_turban_synad_01,短描述,False,hv_TEXT_building.loc.tsv
building_short_description_texts_short_description_hv_subtown_yellow_turban_synad_02,短描述,False,hv_TEXT_building.loc.tsv
building_short_description_texts_short_description_hv_subtown_yellow_turban_synad_03,短描述,False,hv_TEXT_building.loc.tsv
building_ui_groups_onscreen_name_hv_ui_building_group_nanman,南蠻填地序列,False,hv_TEXT_building.loc.tsv
building_ui_groups_onscreen_name_hv_ui_building_group_qiang,遊牧民族序列,True,hv_TEXT_building.loc.tsv
building_ui_groups_onscreen_name_hv_ui_building_group_shanyue,宗布,True,hv_TEXT_building.loc.tsv
building_ui_groups_onscreen_name_hv_ui_building_group_subtown_bandit,匪患序列,True,hv_TEXT_building.loc.tsv
building_ui_groups_onscreen_name_hv_ui_building_group_subtown_confucius,孔子學院序列,True,hv_TEXT_building.loc.tsv
building_ui_groups_onscreen_name_hv_ui_building_group_subtown_han,填地開發序列,True,hv_TEXT_building.loc.tsv
building_ui_groups_onscreen_name_hv_ui_building_group_wuhuan,遊牧民族序列,True,hv_TEXT_building.loc.tsv
building_ui_groups_onscreen_name_hv_ui_building_group_xiongnu,遊牧民族序列,True,hv_TEXT_building.loc.tsv
campaign_effect_scopes_localised_text_character_to_force_own_when_commanding,[[col:scope_description]]（指揮時我方軍隊）[[/col]],True,hv_TEXT_effect_scope.loc.tsv
campaign_effect_scopes_localised_text_hv_effect_scope_character_to_character_enemy_regionwide,[[col:scope_description]]（{{tr:map_region}}內的敵軍）[[/col]],True,hv_TEXT_effect_scope.loc.tsv
campaign_effect_scopes_localised_text_hv_effect_scope_character_to_character_own_forcewide_when_commanding,[[col:scope_description]]（指揮時我方軍隊）[[/col]],True,hv_TEXT_effect_scope.loc.tsv
campaign_effect_scopes_localised_text_hv_effect_scope_character_to_faction_leader,[[col:scope_description]]（派系領袖）[[/col]],True,hv_TEXT_effect_scope.loc.tsv
campaign_effect_scopes_localised_text_hv_scope_dummy_character_unlock_units_rank_buqu,[[col:scope_description]]（此人等級1以上時）[[/col]],True,hv_TEXT_effect_scope.loc.tsv
campaign_effect_scopes_localised_text_hv_scope_dummy_character_unlock_units_rank_elite,[[col:scope_description]]（此人等級7以上時）[[/col]],True,hv_TEXT_effect_scope.loc.tsv
campaign_effect_scopes_localised_text_hv_scope_dummy_character_unlock_units_rank_militia,[[col:scope_description]]（此人等級1以上時）[[/col]],True,hv_TEXT_effect_scope.loc.tsv
campaign_effect_scopes_localised_text_hv_scope_dummy_character_unlock_units_rank_royal_guards,[[col:scope_description]]（此人等級11以上時）[[/col]],True,hv_TEXT_effect_scope.loc.tsv
campaign_effect_scopes_localised_text_region_to_force_own_in_adjacent_regions,[[col:scope_description]]（相鄰各{{tr:map_regions}}）[[/col]],True,hv_TEXT_effects_building.loc.tsv
campaign_localised_strings_string_3k_dlc07_captains_armoury_whitewater_title,密計,True,hv_TEXT_effects_skills.loc.tsv
campaign_localised_strings_string_3k_dlc07_tutorial_mode_imperial_hud_description,選擇此項將打開朝廷權謀面板，該面板統管着公元195年獻帝加元服後開啓的所有機制，代表着皇權所面臨的政治角力。,False,ifo_text_TWEAK.loc.tsv
campaign_localised_strings_string_dlc07_imperial_intrigue_panel_invalid_self_target,不能指向自己。,False,ifo_text_TWEAK.loc.tsv
campaign_localised_strings_string_military_force_morale_effect_bonus_value_animosity,過剩,False,hv_TEXT_effect_faction.loc.tsv
campaign_localised_strings_string_unit_locked_ceo,你沒有所需的隨從或飾品：%S。,False,!hv_TEXT_system.loc.tsv
campaign_payload_ui_details_description_3k_dlc_07_child_emperor_banquet_dilemma_text,結果不明,False,ifo_text_TWEAK.loc.tsv
campaign_payload_ui_details_description_3k_dlc_07_child_emperor_rites_dilemma_text,結果不明,False,ifo_text_TWEAK.loc.tsv
campaign_payload_ui_details_description_dummy_hv_cao_cao_qingzhoubing,或許可以招攬他們……,True,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_dummy_hv_mission_northern_mission,一個北軍兵團會加入你的派系。,False,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_dummy_mtu_lady_trieu_historic,趙嫗將遵循歷史自成一派,True,[04]__MTU_events__Common.loc.tsv
campaign_payload_ui_details_description_dummy_mtu_lady_trieu_rumor,趙嫗將現身於一個南方國度,True,[04]__MTU_events__Common.loc.tsv
campaign_payload_ui_details_description_dummy_mtu_lu_bu_interpose,呂布介入了袁術與劉備的爭鬥之中，並嘗試促使雙方講和。,True,[04]__MTU_events__Common.loc.tsv
campaign_payload_ui_details_description_hv_dilemma_lu_bu_legacy,袁術的大軍將追隨你的派系,False,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_dilemma_northern_army_intro,完成任務可以增強你的勢力！,False,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_dilemma_yuan_shu_legacy,袁術的大軍將追隨你的派系,False,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_event_budda_unlock,你現在可以招募：{{tr:hv_unit_warrior_monks}},False,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_event_cao_cao_qingzhou,你現在可以招募：{{tr:hv_unit_qingzhou_hand_ji_infantry}}， {{tr:hv_unit_qingzhou_2h_axe_infantry}}， {{tr:hv_unit_qingzhou_raider_cavalry}},True,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_event_tiger_hunt_white_tiger_cap,{{tr:hv_unit_white_tiger_warriors}}部署量：+1,False,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_event_tiger_hunt_white_tiger_unlock,你現在可以招募：{{tr:hv_unit_white_tiger_warriors}},False,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_event_tiger_tracking,尋覓怪獸……,False,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_event_white_tiger,嚴白虎現在可以招募：{{tr:hv_unit_white_tiger_warriors}},False,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_event_zhuge_liang_yuanrong,你現在可以招募：{{tr:hv_unit_yuan_rong_crossbowmen}},True,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_incident_danyang_army,你現在可以招募：丹陽部隊,False,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_incident_education,我方的一些官員獲得了額外的經驗。,False,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_incident_ironfist_army,你現在可以招募：鐵拳騎兵,False,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_incident_jingchou_army,你現在可以招募：荊楚部隊,False,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_hv_incident_xiliang_army,你現在可以招募：西涼部隊,False,hv_TEXT_events.loc.tsv
campaign_payload_ui_details_description_mtu_born_dummy_guan_xing,人物出生：關興,True,[04]__MTU_events__Born.loc.tsv
campaign_payload_ui_details_description_mtu_born_dummy_guan_yinping,人物出生：關嫣,True,[04]__MTU_events__Born.loc.tsv
campaign_payload_ui_details_description_mtu_born_dummy_liu_shan,人物出生：劉禪,True,[04]__MTU_events__Born.loc.tsv
campaign_payload_ui_details_description_mtu_born_dummy_zhang_bao,人物出生：張苞,True,[04]__MTU_events__Born.loc.tsv
campaign_payload_ui_details_description_mtu_born_dummy_zhang_xingcai,人物出生：張氏,True,[04]__MTU_events__Born.loc.tsv
campaign_payload_ui_details_description_mtu_zhao_yun_appointed_zhenjunjiangjun,加封趙雲爲虎威將軍,True,[04]__MTU_events__Common.loc.tsv
campaign_payload_ui_details_description_mtu_zhao_yun_get_blue_blade,趙雲在戰場上奪得了一把泛着青光的短劍，看靶上有金嵌「青釭」二字，方知是寶劍也,True,[04]__MTU_events__Common.loc.tsv
campaign_payload_ui_details_description_mtu_zhao_yun_get_new_armour,解鎖虎威將軍的護甲,True,[04]__MTU_events__Common.loc.tsv
campaign_post_battle_captive_options_description_enslavehv_campaign_group_captive_option_recruit_zhang_yan,敵軍中許多士卒願意向我方投誠，並將不從者處以極刑。這將爲我軍提供有生力量，但也可能動搖我方與敵方派系的關係,False,hv_TEXT_pooled_resource.loc.tsv
campaign_post_battle_captive_options_onscreen_name_enslavehv_campaign_group_captive_option_recruit_zhang_yan,招募,False,hv_TEXT_pooled_resource.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_dlc07_child_emperor_dilemma_imperial_ancestral_ritesFIRST,派文官前去,True,ifo_text_TWEAK.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_dlc07_child_emperor_dilemma_imperial_ancestral_ritesSECOND,派武官前去,True,ifo_text_TWEAK.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_dlc07_child_emperor_dilemma_imperial_ancestral_ritesTHIRD,隔岸觀火,True,ifo_text_TWEAK.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_dlc07_child_emperor_dilemma_imperial_banquetFIRST,出席,True,ifo_text_TWEAK.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_dlc07_child_emperor_dilemma_imperial_banquetSECOND,缺席,True,ifo_text_TWEAK.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_bring_cai_yan_dilemma_pcFIRST,派特使將她贖回,True,[04]__MTU_events___Cai_family.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_bring_cai_yan_dilemma_pcSECOND,不可濫用公款！,True,[04]__MTU_events___Cai_family.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_cai_yong_death_dilemma_pcFIRST,支持王允,True,[04]__MTU_events___Cai_family.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_cai_yong_death_dilemma_pcSECOND,阻勸王允,True,[04]__MTU_events___Cai_family.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_daughter_guan_trait_dilemma_1FIRST,令關嫣修復書櫥,True,[04]__MTU_events___daughter.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_daughter_guan_trait_dilemma_1SECOND,與關嫣一同修復書櫥,True,[04]__MTU_events___daughter.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_daughter_zhang_trait_dilemma_1FIRST,大聲斥罵,True,[04]__MTU_events___daughter.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_daughter_zhang_trait_dilemma_1SECOND,冷靜應待,True,[04]__MTU_events___daughter.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_lady_trieu_rumor_dilemmaFIRST,舉辦祭天大典,True,[04]__MTU_events__Common.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_lady_trieu_rumor_dilemmaSECOND,不過是個夢罷了,True,[04]__MTU_events__Common.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_lu_bu_interposes_yuan_and_liu_dilemma_lbFIRST,設下宴席,True,[04]__MTU_events__Common.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_lu_bu_interposes_yuan_and_liu_dilemma_lbSECOND,隨他們去吧,True,[04]__MTU_events__Common.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_lu_bu_interposes_yuan_and_liu_dilemma_ylFIRST,遵從天意,True,[04]__MTU_events__Common.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_lu_bu_interposes_yuan_and_liu_dilemma_ylSECOND,拒絕呂布的提議,True,[04]__MTU_events__Common.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_moh_jian_yong_joins_liu_bei_dilemma_pcFIRST,接納簡雍,True,[04]__MTU_events___Cai_family.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_moh_jian_yong_joins_liu_bei_dilemma_pcSECOND,拒絕他,True,[04]__MTU_events___Cai_family.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_xiong_nu_catches_cai_yan_dilemma_pcFIRST,交付贖金,True,[04]__MTU_events___Cai_family.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_xiong_nu_catches_cai_yan_dilemma_pcSECOND,置之不理,True,[04]__MTU_events___Cai_family.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_da_qiao_dilemmaFIRST,將大喬納入後宮,True,[04]__MTU_events___Concubine.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_da_qiao_dilemmaSECOND,不能讓美色誤了大事,True,[04]__MTU_events___Concubine.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_diao_chan_dilemmaFIRST,將貂蟬納入後宮,True,[04]__MTU_events___Concubine.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_diao_chan_dilemmaSECOND,不能讓美色誤了大事,True,[04]__MTU_events___Concubine.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_dong_bai_dilemmaFIRST,將董白納入後宮,True,[04]__MTU_events___Concubine.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_dong_bai_dilemmaSECOND,不能讓美色誤了大事,True,[04]__MTU_events___Concubine.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_empress_he_dilemmaFIRST,將何皇后納入後宮,True,[04]__MTU_events___Concubine.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_empress_he_dilemmaSECOND,不能讓美色誤了大事,True,[04]__MTU_events___Concubine.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_guan_yinping_dilemmaFIRST,將關嫣納入後宮,True,[04]__MTU_events___Concubine.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_guan_yinping_dilemmaSECOND,不能讓美色誤了大事,True,[04]__MTU_events___Concubine.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_lady_bian_dilemmaFIRST,將卞氏納入後宮,True,[04]__MTU_events___Concubine.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_lady_bian_dilemmaSECOND,不能讓美色誤了大事,True,[04]__MTU_events___Concubine.loc.tsv
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_lady_cai_yan_dilemmaFIRST,將蔡琰納入後宮,True,[04]__MTU_events___Concubine.loc.tsv
